,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound
90,@naa_two,658259607446392832,RT @IdeaofEmergency: Translation:Hate that Bhaktas are revealing Gulzar's trysts with Indira Gandhi even though Gulzar has forgotten them h…,2015-10-25 12:31:34+00:00,translation hate that bhaktas are revealing gulzar s trysts with indira gandhi even though gulzar has forgotten them h,-0.8,0.9,negative,0.272,0.728,0.0,-0.6808
91,@naa_two,658259604384559104,"RT @FaaduTweets: Kapil Dev: Mast! Ek bhi run nahi aaya peechle 10 minton mein.
Harsha Bhogle: Sir, drinks break hai.",2015-10-25 12:31:34+00:00,kapil dev mast ek bhi run nahi aaya peechle 10 minton mein harsha bhogle sir drinks break hai,0.0,0.0,neutral,0.0,1.0,0.0,0.0
92,@naa_two,658258895568171008,"RT @Being_Humor: Team India should watch trailer of Hate Story 3 during drinks break. 
Yuva Josh jagade.",2015-10-25 12:28:45+00:00,team india should watch trailer of hate story 3 during drinks break yuva josh jagade,-0.8,0.9,negative,0.222,0.778,0.0,-0.5719
93,@naa_two,658257529214910464,Now counting on Rohit Sharma to score a 300! 🙈 #IndvSA,2015-10-25 12:23:19+00:00,now counting on rohit sharma to score a 300 indvsa,0.0,0.0,neutral,0.0,1.0,0.0,0.0
94,@naa_two,658257475259338752,"And you'd miss the likes of Yuvi too, here. This present line up just doesn't inspire confidence in you to keep up the optimism. #IndvSA",2015-10-25 12:23:06+00:00,and you d miss the likes of yuvi too here this present line up just doesn t inspire confidence in you to keep up the optimism indvsa,0.0,0.0,positive,0.046,0.573,0.381,0.9136
95,@naa_two,658257134539243521,"When your 'lead pacers' get hit for 190 runs off 17 overs, you know something is terribly wrong. Sorely missing Zak here. #IndvSA",2015-10-25 12:21:45+00:00,when your lead pacers get hit for 190 runs off 17 overs you know something is terribly wrong sorely missing zak here indvsa,-0.35,0.47500000000000003,negative,0.308,0.692,0.0,-0.836
96,@naa_two,658256536590880768,"438. Chutzpah. 🙈
#IndvSA",2015-10-25 12:19:22+00:00,438 chutzpah indvsa,0.0,0.0,neutral,0.0,1.0,0.0,0.0
97,@naa_two,658158333925298176,That RT thread. Fucking epic. 😂 @BeninCitizen,2015-10-25 05:49:09+00:00,that rt thread fucking epic,0.1,0.4,neutral,0.0,1.0,0.0,0.0
98,@naa_two,658157542955085824,"RT @BeninCitizen: HELP ME I CAN'T STOP!
Narcissism: You look good in the clothes your mum washed.",2015-10-25 05:46:00+00:00,help me i can t stop narcissism you look good in the clothes your mum washed,0.7,0.6000000000000001,positive,0.117,0.585,0.298,0.5267
99,@naa_two,658157525502554113,"RT @BeninCitizen: LAST ONE FOR REAL:
Hotepism: Black women are queens.  The white man is a devil. The black race must open their eyes.
Mum …",2015-10-25 05:45:56+00:00,last one for real hotepism black women are queens the white man is a devil the black race must open their eyes mum,-0.022222222222222216,0.2888888888888889,negative,0.173,0.827,0.0,-0.6597
100,@naa_two,658157525502554113,"RT @BeninCitizen: LAST ONE FOR REAL:
Hotepism: Black women are queens.  The white man is a devil. The black race must open their eyes.
Mum …",2015-10-25 05:45:56+00:00,last one for real hotepism black women are queens the white man is a devil the black race must open their eyes mum,-0.022222222222222216,0.2888888888888889,negative,0.173,0.827,0.0,-0.6597
101,@naa_two,658157480464154628,"RT @BeninCitizen: Homophobia: you think it's unnatural that your mum doesn't do the washing. Against gods will, even",2015-10-25 05:45:45+00:00,homophobia you think it s unnatural that your mum doesn t do the washing against gods will even,0.0,0.0,neutral,0.0,1.0,0.0,0.0
102,@naa_two,658157468149682176,RT @BeninCitizen: Callout culture: your mum's washing is problematic so you unfollow/block/subtweet/dose her mentions in acid.,2015-10-25 05:45:43+00:00,callout culture your mum s washing is problematic so you unfollow block subtweet dose her mentions in acid,0.0,0.0,negative,0.288,0.712,0.0,-0.7239
103,@naa_two,658157451066212352,RT @BeninCitizen: Hip hop: everyday im hustling/ every day I'm hustling/ when I bring the basket/mama put the washing in.,2015-10-25 05:45:38+00:00,hip hop everyday im hustling every day i m hustling when i bring the basket mama put the washing in,-0.2,0.6,neutral,0.0,1.0,0.0,0.0
104,@naa_two,658157444451819520,RT @BeninCitizen: Egalitarianism: that one time you did the washing is proof its all equal and no one needs feminism any more,2015-10-25 05:45:37+00:00,egalitarianism that one time you did the washing is proof its all equal and no one needs feminism any more,0.25,0.375,negative,0.104,0.896,0.0,-0.296
105,@naa_two,658157432821018625,RT @BeninCitizen: Misandry: that one time your mum refused to do the washing has convinced you she hates you,2015-10-25 05:45:34+00:00,misandry that one time your mum refused to do the washing has convinced you she hates you,0.0,0.0,negative,0.234,0.642,0.124,-0.34
106,@naa_two,658157421559312384,RT @BeninCitizen: Rape culture: it's mum's fault she does the washing/she asked to do the washing/she doesn't do the washing as much as she…,2015-10-25 05:45:31+00:00,rape culture it s mum s fault she does the washing she asked to do the washing she doesn t do the washing as much as she,0.2,0.2,negative,0.252,0.748,0.0,-0.8126
107,@naa_two,658157398461321216,"RT @BeninCitizen: Cat-calling: your mum does the washing. 
You wolf whistle at her. You are oblivious as to how fucking creepy this is.",2015-10-25 05:45:26+00:00,cat calling your mum does the washing you wolf whistle at her you are oblivious as to how fucking creepy this is,-0.5,1.0,neutral,0.0,1.0,0.0,0.0
108,@naa_two,658157368543281152,"RT @BeninCitizen: Mansplaining- your mum does the washing. You tell her how best to do the washing.
You have never done the washing.",2015-10-25 05:45:19+00:00,mansplaining your mum does the washing you tell her how best to do the washing you have never done the washing,1.0,0.3,positive,0.0,0.826,0.174,0.6369
109,@naa_two,658157333860581376,"RT @BeninCitizen: Mis-genderism: ""cheers dude"" you say, as your mum does the washing. She tells you she's not a dude. ""Whatever dude"", you …",2015-10-25 05:45:11+00:00,mis genderism cheers dude you say as your mum does the washing she tells you she s not a dude whatever dude you,0.0,0.0,positive,0.0,0.866,0.134,0.4767
110,@naa_two,658157320325566468,"RT @BeninCitizen: Ableism: your mum is doing the washing. She has dementia. You call her a ""retard.""",2015-10-25 05:45:07+00:00,ableism your mum is doing the washing she has dementia you call her a retard,-0.9,1.0,negative,0.207,0.793,0.0,-0.5267
111,@naa_two,658157307281338368,RT @BeninCitizen: Sexism: of course your mum does the washing. Duh.,2015-10-25 05:45:04+00:00,sexism of course your mum does the washing duh,-0.3,0.6,neutral,0.0,1.0,0.0,0.0
112,@naa_two,658157295608594432,"RT @BeninCitizen: Mis-genderism: ""cheers dude"" you say, as your mum does the washing. She tells you she's not a dude. ""Whatever dude"", you …",2015-10-25 05:45:01+00:00,mis genderism cheers dude you say as your mum does the washing she tells you she s not a dude whatever dude you,0.0,0.0,positive,0.0,0.866,0.134,0.4767
113,@naa_two,658157269679386624,RT @BeninCitizen: Americanism: your mum does the washing. It's in the constitution. END OF DISCUSSION.,2015-10-25 05:44:55+00:00,americanism your mum does the washing it s in the constitution end of discussion,0.0,0.0,neutral,0.0,1.0,0.0,0.0
114,@naa_two,658157252726030336,"RT @BeninCitizen: Corporationism: your mum considers not doing the washing. u pay your mate £35 to lobby on ur behalf. No dice. u sue for ""…",2015-10-25 05:44:51+00:00,corporationism your mum considers not doing the washing u pay your mate 35 to lobby on ur behalf no dice u sue for,0.0,0.0,negative,0.159,0.793,0.048,-0.3612
115,@naa_two,658157213781897216,"RT @BeninCitizen: Neo capitalism: your mum does the washing.
You pay her a dollar.
You get her to do your mates washing.
Your mate pays you…",2015-10-25 05:44:42+00:00,neo capitalism your mum does the washing you pay her a dollar you get her to do your mates washing your mate pays you,0.0,0.0,negative,0.06,0.94,0.0,-0.1027
116,@naa_two,658157183742308352,RT @BeninCitizen: Geekism: your mum does the washing and the cosplay outfit. You build a robot that plays chess and cricket. You sell robot…,2015-10-25 05:44:35+00:00,geekism your mum does the washing and the cosplay outfit you build a robot that plays chess and cricket you sell robot,0.0,0.0,positive,0.0,0.909,0.091,0.25
117,@naa_two,658157156194086912,"RT @BeninCitizen: Colonialism: you barge into mum's room. Claim you ""discovered"" it. Dump your dirty clothes on the floor",2015-10-25 05:44:28+00:00,colonialism you barge into mum s room claim you discovered it dump your dirty clothes on the floor,-0.6,0.8,negative,0.268,0.732,0.0,-0.6705
118,@naa_two,658157129396699136,"RT @BeninCitizen: Cultural appropriationism: While your mum does the washing, You steal her dirty clothes mimic her in public. Public gives…",2015-10-25 05:44:22+00:00,cultural appropriationism while your mum does the washing you steal her dirty clothes mimic her in public public gives,-0.125,0.25833333333333336,negative,0.264,0.736,0.0,-0.7269
119,@naa_two,658157103874338816,RT @BeninCitizen: Racism: your mum does the washing. She blames black people,2015-10-25 05:44:16+00:00,racism your mum does the washing she blames black people,-0.16666666666666666,0.43333333333333335,negative,0.459,0.541,0.0,-0.7783
120,@naa_two,658157103874338816,RT @BeninCitizen: Racism: your mum does the washing. She blames black people,2015-10-25 05:44:16+00:00,racism your mum does the washing she blames black people,-0.16666666666666666,0.43333333333333335,negative,0.459,0.541,0.0,-0.7783
121,@naa_two,658157085964693505,RT @BeninCitizen: Islamophobia: your mum does the washing. She left out a sock. You brand her a hygiene terrorist.,2015-10-25 05:44:11+00:00,islamophobia your mum does the washing she left out a sock you brand her a hygiene terrorist,0.0,0.0,negative,0.251,0.749,0.0,-0.6908
122,@naa_two,658157060924665858,"RT @BeninCitizen: Anti feminism: your mum has left you. A year later, You wrote ""fucking whore"" with the dirty clothes on the floor",2015-10-25 05:44:05+00:00,anti feminism your mum has left you a year later you wrote fucking whore with the dirty clothes on the floor,-0.3,0.4,negative,0.366,0.634,0.0,-0.8687
123,@naa_two,658157036807450628,RT @BeninCitizen: White feminism: your mum hired a woman of color to do the washing,2015-10-25 05:44:00+00:00,white feminism your mum hired a woman of color to do the washing,0.0,0.0,neutral,0.0,1.0,0.0,0.0
124,@naa_two,658157020898439168,RT @BeninCitizen: Gamergateism: your mum mentioned in her blog she did the washing. You doxed her,2015-10-25 05:43:56+00:00,gamergateism your mum mentioned in her blog she did the washing you doxed her,0.0,0.0,neutral,0.0,1.0,0.0,0.0
125,@naa_two,658157003668230144,RT @BeninCitizen: Matriarchy: your mum does the washing. You do the washing.  you are really happy pilling your weight in the house,2015-10-25 05:43:52+00:00,matriarchy your mum does the washing you do the washing you are really happy pilling your weight in the house,0.8,1.0,positive,0.0,0.826,0.174,0.6115
126,@naa_two,658156962786336768,RT @BeninCitizen: Religion: your mum does the washing. You thank god.,2015-10-25 05:43:42+00:00,religion your mum does the washing you thank god,0.0,0.0,positive,0.0,0.603,0.397,0.5574
127,@naa_two,658156952309010432,RT @BeninCitizen: Libertarianism: your mum does the washing. You believe you did it.,2015-10-25 05:43:40+00:00,libertarianism your mum does the washing you believe you did it,0.0,0.0,positive,0.0,0.877,0.123,0.1027
128,@naa_two,658156933895991296,"RT @BeninCitizen: Liberalism: you watch your mum do the washing and feel really really bad.
""Something.must be done"" u say.
Something may o…",2015-10-25 05:43:35+00:00,liberalism you watch your mum do the washing and feel really really bad something must be done u say something may o,-0.6999999999999998,0.6666666666666666,negative,0.176,0.824,0.0,-0.6214
129,@naa_two,658156919094284288,RT @BeninCitizen: Feudalism: your mum does the washing and pays you tax.,2015-10-25 05:43:32+00:00,feudalism your mum does the washing and pays you tax,0.0,0.0,negative,0.174,0.826,0.0,-0.2263
130,@naa_two,658156908273012736,RT @BeninCitizen: Nazism: your mum does the washing. You gas the laundry room.,2015-10-25 05:43:29+00:00,nazism your mum does the washing you gas the laundry room,0.0,0.0,neutral,0.0,1.0,0.0,0.0
131,@naa_two,658156883648249857,RT @BeninCitizen: Fascism: your mum does the washing whilst fearing for her life.,2015-10-25 05:43:23+00:00,fascism your mum does the washing whilst fearing for her life,0.0,0.0,negative,0.27,0.73,0.0,-0.5719
132,@naa_two,658156224945352704,RT @BeninCitizen: Hollywoodism: you are Colin Farrell. Your mum is Angelina Jolie. There is sexual tension. An unnamed black maid does the …,2015-10-25 05:40:46+00:00,hollywoodism you are colin farrell your mum is angelina jolie there is sexual tension an unnamed black maid does the,0.16666666666666669,0.6333333333333333,negative,0.108,0.892,0.0,-0.3182
133,@naa_two,658156213717196800,RT @BeninCitizen: Feminism: your mum insists you grow up and do your own washing.,2015-10-25 05:40:43+00:00,feminism your mum insists you grow up and do your own washing,0.6,1.0,neutral,0.0,1.0,0.0,0.0
134,@naa_two,658156202912673793,RT @BeninCitizen: Men's rights activism: your mum does the washing.You call her a whore.,2015-10-25 05:40:41+00:00,men s rights activism your mum does the washing you call her a whore,0.0,0.0,negative,0.281,0.719,0.0,-0.6486
135,@naa_two,658156180829671424,RT @BeninCitizen: Patriarchy: your mum doesn't exist. The washing is mysteriously done,2015-10-25 05:40:36+00:00,patriarchy your mum doesn t exist the washing is mysteriously done,0.0,1.0,neutral,0.0,1.0,0.0,0.0
136,@naa_two,658156162127233026,RT @BeninCitizen: misogyny: you hate your mum whether or not she does the washing.,2015-10-25 05:40:31+00:00,misogyny you hate your mum whether or not she does the washing,-0.8,0.9,negative,0.252,0.748,0.0,-0.5719
137,@naa_two,658156146570608640,"RT @BeninCitizen: Atheism: your mum does the washing. You make a YouTube video demanding peer reviewed evidence she did, in fact, do the wa…",2015-10-25 05:40:27+00:00,atheism your mum does the washing you make a youtube video demanding peer reviewed evidence she did in fact do the wa,0.0,0.0,negative,0.087,0.913,0.0,-0.2263
138,@naa_two,658156135589920768,RT @BeninCitizen: Socialism: your mum does the washing. You do the cooking. Everyone is theoretically happy.,2015-10-25 05:40:25+00:00,socialism your mum does the washing you do the cooking everyone is theoretically happy,0.8,1.0,positive,0.0,0.778,0.222,0.5719
139,@naa_two,658156114228330496,RT @BeninCitizen: Communism: your mum does the washing. You do the washing. Every night you salute a photo of your dad.,2015-10-25 05:40:20+00:00,communism your mum does the washing you do the washing every night you salute a photo of your dad,0.0,0.0,neutral,0.0,1.0,0.0,0.0
140,@naa_two,658156114228330496,RT @BeninCitizen: Communism: your mum does the washing. You do the washing. Every night you salute a photo of your dad.,2015-10-25 05:40:20+00:00,communism your mum does the washing you do the washing every night you salute a photo of your dad,0.0,0.0,neutral,0.0,1.0,0.0,0.0
141,@naa_two,658156101414682624,"RT @BeninCitizen: Capitalism: your mum washes your clothes.
You pay her a dollar.
She complains.
You call the police and claim she's riotin…",2015-10-25 05:40:17+00:00,capitalism your mum washes your clothes you pay her a dollar she complains you call the police and claim she s riotin,0.0,0.0,negative,0.182,0.818,0.0,-0.4588
