,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
88,@naa_two,603546041393106944,RT @Being_Humor: Rahul Gandhi 14th smartest in this photo considering all the three phones are smart phones. http://t.co/1NUhIUIoce,2015-05-27 12:59:24+00:00,rahul gandhi 14th smartest in this photo considering all the three phones are smart phones,0.21428571428571427,0.6428571428571429,positive,0.0,0.66,0.34,0.7717,0,Cricket
89,@naa_two,603537624087703554,RT @smritiirani: On my way back from Kharagpur after a karyakarta sammelan. Glad Priyanka Vadra has reposed faith in me to develop Amethi. …,2015-05-27 12:25:57+00:00,on my way back from kharagpur after a karyakarta sammelan glad priyanka vadra has reposed faith in me to develop amethi,0.25,0.5,positive,0.0,0.756,0.244,0.7003,0,Cricket
90,@naa_two,603534421094891520,"RT @Keisar_: 65Year Nehruvian muck Vs.1Year Old Modi. About time, some people should stop having Nehrugasm. Brilliantly conveyed. http://t.…",2015-05-27 12:13:13+00:00,65year nehruvian muck vs 1year old modi about time some people should stop having nehrugasm brilliantly conveyed,0.5,0.6,positive,0.104,0.708,0.189,0.4215,2,Opposition
91,@naa_two,603508366237769728,"RT @CrimeMasterV2: RT for Priyanka, Fav for Rahul
#DumbAndDumber http://t.co/WCLrrtZD2K",2015-05-27 10:29:41+00:00,rt for priyanka fav for rahul dumbanddumber,0.0,0.0,positive,0.0,0.667,0.333,0.4588,0,Cricket
92,@naa_two,603500709485498369,"RT @OfficeOfRG: They are not picking a fight with the fishermen, not picking a fight with the tribals or farmers but the soul of this count…",2015-05-27 09:59:16+00:00,they are not picking a fight with the fishermen not picking a fight with the tribals or farmers but the soul of this count,0.0,0.0,positive,0.0,0.863,0.137,0.2924,2,Opposition
93,@naa_two,603500483290890240,"RT @CrimeMasterV2: .@OfficeOfRG Sir, Modi is holding Pacific Ocean in his hands. He is going to gift it to Ambani. Plz save the sea http://…",2015-05-27 09:58:22+00:00,sir modi is holding pacific ocean in his hands he is going to gift it to ambani plz save the sea,0.0,0.0,positive,0.0,0.709,0.291,0.7506,1,Modi
94,@naa_two,603500332178513921,RT @firstpost: We are not scared of Mr Modi and 5 of his friends in suits: Rahul Gandhi #Badass http://t.co/V4wC1D8Bfw,2015-05-27 09:57:46+00:00,we are not scared of mr modi and 5 of his friends in suits rahul gandhi badass,0.0,0.0,positive,0.08,0.647,0.274,0.6002,0,Cricket
95,@naa_two,603500276503289856,"RT @ndtv: I think I’m going to come back because I was given a very, very good fish lunch today: Rahul Gandhi in Thrissur, Kerala",2015-05-27 09:57:33+00:00,i think i m going to come back because i was given a very very good fish lunch today rahul gandhi in thrissur kerala,0.45499999999999996,0.39000000000000007,positive,0.0,0.838,0.162,0.5379,2,Opposition
96,@naa_two,603499738713858049,"RT @rahulroushan: Give man a fish and you feed him for a day, give Rahul Gandhi a fish, and he will feed you with round the clock entertain…",2015-05-27 09:55:24+00:00,give man a fish and you feed him for a day give rahul gandhi a fish and he will feed you with round the clock entertain,-0.2,0.4,positive,0.0,0.905,0.095,0.3182,1,Modi
97,@naa_two,603499738713858049,"RT @rahulroushan: Give man a fish and you feed him for a day, give Rahul Gandhi a fish, and he will feed you with round the clock entertain…",2015-05-27 09:55:24+00:00,give man a fish and you feed him for a day give rahul gandhi a fish and he will feed you with round the clock entertain,-0.2,0.4,positive,0.0,0.905,0.095,0.3182,1,Modi
98,@naa_two,603425679267336193,"RT @IndiaHistorypic: 1964

Sheikh Abdullah be like, haay ab Kashmir ki aur vaat koun lagayega!! 

http://t.co/GiqgjXY9nQ",2015-05-27 05:01:07+00:00,1964 sheikh abdullah be like haay ab kashmir ki aur vaat koun lagayega,0.0,0.0,positive,0.0,0.828,0.172,0.3612,0,Cricket
99,@naa_two,603055657462288384,"Doesn't matter what the MSM and Congis keep blabbering, we're a better company than what we were an year ago. HBD @narendramodi sarkar!",2015-05-26 04:30:47+00:00,doesn t matter what the msm and congis keep blabbering we re a better company than what we were an year ago hbd sarkar,0.5,0.5,positive,0.0,0.833,0.167,0.4588,0,Cricket
100,@naa_two,602752451184185344,@ChinmayGawas Haha. Vadra and Meiyappan. Italian Bai and Srini Mama. 😂😂😂,2015-05-25 08:25:57+00:00,haha vadra and meiyappan italian bai and srini mama,0.1,0.15,positive,0.0,0.727,0.273,0.4588,2,Opposition
101,@naa_two,602751220336328705,"🙈🙈🙈 Congi Spokespersons.
cc: @ChinmayGawas 

RT @americai: After playing well even the best lose sometimes like congress &amp; CSK #IPLFinal",2015-05-25 08:21:04+00:00,congi spokespersons cc after playing well even the best lose sometimes like congress amp csk iplfinal,1.0,0.3,positive,0.111,0.453,0.436,0.7845,0,Cricket
102,@naa_two,602548716298350592,"RT @firstpost: Mukesh Ambani's @mipaltan wins #PepsiIPL 8. This should come as no surprise in Modi's India.

#MIvCSK #MI #IPLFinal",2015-05-24 18:56:23+00:00,mukesh ambani s wins pepsiipl 8 this should come as no surprise in modi s india mivcsk mi iplfinal,0.3,0.2,positive,0.105,0.619,0.276,0.5574,1,Modi
103,@naa_two,602498799844466690,RT @KyaUkhaadLega: I think this match is fixed. My friend just messaged me saying that the team batting first will either score an odd or e…,2015-05-24 15:38:02+00:00,i think this match is fixed my friend just messaged me saying that the team batting first will either score an odd or e,0.06111111111111111,0.2611111111111111,positive,0.09,0.784,0.125,0.2263,2,Opposition
104,@naa_two,602496168908591104,"Well played @ImRo45 :*
@mipaltan #ApunKaSuperstar #MI #MIvCSK #PepsiIPL #IPLFinal",2015-05-24 15:27:35+00:00,well played apunkasuperstar mi mivcsk pepsiipl iplfinal,0.0,0.0,positive,0.0,0.526,0.474,0.5423,0,Cricket
105,@naa_two,602494741511413761,"Hope #Hitman completes his unfinished 100 at Eden Gardens tonight! :*
@mipaltan #IPLFinal #PepsiIPL #MIvCSK #MI #ApunKaSuperstar",2015-05-24 15:21:54+00:00,hope hitman completes his unfinished 100 at eden gardens tonight iplfinal pepsiipl mivcsk mi apunkasuperstar,0.0,0.0,positive,0.0,0.828,0.172,0.4404,0,Cricket
106,@naa_two,602442462624227328,"RT @ESPNcricinfo: Stats preview to #IPL2015 final #CSKvMI: The best sloggers take on the best bowlers 

http://t.co/X4K3BSIIiM http://t.co/…",2015-05-24 11:54:10+00:00,stats preview to ipl2015 final cskvmi the best sloggers take on the best bowlers,0.6666666666666666,0.5333333333333333,positive,0.0,0.588,0.412,0.8555,2,Opposition
107,@naa_two,602438623309336577,"@waglenikhil "" @kumarketkar "" a journalist?? 😂😂😂
More like Congress bootlicker. He'd even fancy @OfficeOfRG as our PM. Imagine that. 😂",2015-05-24 11:38:55+00:00,a journalist more like congress bootlicker he d even fancy as our pm imagine that,0.5,0.5,positive,0.0,0.811,0.189,0.4201,1,Modi
108,@naa_two,602367813026590722,"@waglenikhil Corruption level? Like seriously? 'Market ppl' generalization chodo, tweet with facts! Ashe kase journalist tumhi?",2015-05-24 06:57:32+00:00,corruption level like seriously market ppl generalization chodo tweet with facts ashe kase journalist tumhi,-0.3333333333333333,0.6666666666666666,positive,0.099,0.756,0.145,0.2023,0,Cricket
109,@naa_two,602348627554537472,"From ""Modi=bure din"" to this, @narendramodi  has done a damn good job!

RT @waglenikhil: Happy birthday Modi Sarkar! Achche din kab ayenge?",2015-05-24 05:41:18+00:00,from modi bure din to this has done a damn good job happy birthday modi sarkar achche din kab ayenge,0.75,0.8,positive,0.107,0.632,0.261,0.5994,2,Opposition
110,@naa_two,602347999826579456,RT @mipaltan: We played every match like a final but today's game is the 1 that matters the most!Come on @mipaltan!#ApunKaSuperstar http://…,2015-05-24 05:38:48+00:00,we played every match like a final but today s game is the 1 that matters the most come on apunkasuperstar,0.033333333333333326,0.6333333333333333,positive,0.0,0.765,0.235,0.3818,0,Cricket
111,@naa_two,602136125323354112,"RT @sn_quote: looks like co-ordinated effort by presstitutes to malign BJP &amp; its supporters..
@coolfunnytshirt http://t.co/BAufztiztA",2015-05-23 15:36:54+00:00,looks like co ordinated effort by presstitutes to malign bjp amp its supporters,0.0,0.0,positive,0.0,0.671,0.329,0.6597,2,Opposition
112,@naa_two,602135289763495936,RT @OpIndia_com: A class 6th student will have better comprehension and analytical skills than writers at @firstpost: https://t.co/2r5SpFwt…,2015-05-23 15:33:34+00:00,a class 6th student will have better comprehension and analytical skills than writers at,0.5,0.5,positive,0.0,0.805,0.195,0.4404,2,Opposition
113,@naa_two,601367659448381441,"Every time I read @OpIndia_com, I'm like: Haila, bachpan se to main andhere mein tha!! 🙏",2015-05-21 12:43:17+00:00,every time i read com i m like haila bachpan se to main andhere mein tha,0.16666666666666666,0.3333333333333333,positive,0.0,0.828,0.172,0.3612,2,Opposition
114,@naa_two,601365709533253632,"RT @parthya: #AdarshLiberals on Modi Sarkar

May 2014: THERE'LL BE FASCISM, RIOTS, WW 3!

May 2015: Meh, told ya India won't super bumper e…",2015-05-21 12:35:32+00:00,adarshliberals on modi sarkar may 2014 there ll be fascism riots ww 3 may 2015 meh told ya india won t super bumper e,0.3333333333333333,0.6666666666666666,positive,0.158,0.582,0.26,0.6124,1,Modi
115,@naa_two,601365709533253632,"RT @parthya: #AdarshLiberals on Modi Sarkar

May 2014: THERE'LL BE FASCISM, RIOTS, WW 3!

May 2015: Meh, told ya India won't super bumper e…",2015-05-21 12:35:32+00:00,adarshliberals on modi sarkar may 2014 there ll be fascism riots ww 3 may 2015 meh told ya india won t super bumper e,0.3333333333333333,0.6666666666666666,positive,0.158,0.582,0.26,0.6124,1,Modi
116,@naa_two,601282810150719488,RT @UnSubtleDesi: Heres wht I love abt journos like @vaidehisachin. God level self troll abilities in a quest to defend their leader http:/…,2015-05-21 07:06:07+00:00,heres wht i love abt journos like god level self troll abilities in a quest to defend their leader http,0.5,0.6,positive,0.0,0.565,0.435,0.8689,1,Modi
117,@naa_two,601281096051916801,"@JhaSanjay ji, @OfficeOfRG ko PM banao to triple digit bhi cross kar lega GDP growth! 🙏
#RememberingRajiv",2015-05-21 06:59:19+00:00,ji ko pm banao to triple digit bhi cross kar lega gdp growth rememberingrajiv,0.0,0.0,positive,0.0,0.833,0.167,0.3818,0,Cricket
118,@naa_two,601276163214815232,RT @Trendulkar: Lovely quote placement. http://t.co/VaiYVgQvJN,2015-05-21 06:39:43+00:00,lovely quote placement,0.5,0.75,positive,0.0,0.345,0.655,0.5859,0,Cricket
119,@naa_two,601065404958552064,RT @i_Psycho: Najeeb Jung thanks AAP for making him the first known governor to masses http://t.co/lgeEqvcmiY #KejriwalVsLG,2015-05-20 16:42:14+00:00,najeeb jung thanks aap for making him the first known governor to masses kejriwalvslg,0.225,0.26666666666666666,positive,0.0,0.818,0.182,0.4404,0,Cricket
120,@naa_two,600946678535884802,@harbhajan_singh pra!! Congo bhai!! Can't wait to see you play in all whites once again. :),2015-05-20 08:50:27+00:00,singh pra congo bhai can t wait to see you play in all whites once again,0.0,0.0,positive,0.0,0.854,0.146,0.34,0,Cricket
121,@naa_two,600893608900734978,@firstpost Do you pay for these writers?? Like seriously?? Sigh.,2015-05-20 05:19:35+00:00,do you pay for these writers like seriously sigh,-0.3333333333333333,0.6666666666666666,positive,0.265,0.427,0.308,0.128,2,Opposition
122,@naa_two,600890684300611584,"Does Uddhav Thackeray get the meaning of ""Line Of Credit""?? We aren't giving out doles to our neighbours! @AUThackeray",2015-05-20 05:07:57+00:00,does uddhav thackeray get the meaning of line of credit we aren t giving out doles to our neighbours,0.0,0.0,positive,0.0,0.762,0.238,0.6124,1,Modi
123,@naa_two,600859086834442240,@BombilFry_ Twitter is too busy in trending #ModiInsultsIndia &amp; #GappuInIndia to trend anything meaningful of that sort. XD,2015-05-20 03:02:24+00:00,twitter is too busy in trending modiinsultsindia amp gappuinindia to trend anything meaningful of that sort xd,0.3,0.4,positive,0.0,0.711,0.289,0.7269,1,Modi
124,@naa_two,600117194618372096,"RT @coolfunnytshirt: Kejri:Ashu,bribery test kiya aaj? 

Ashu: I offered bribe to a person. He registered me as his party member &amp; said ""th…",2015-05-18 01:54:23+00:00,kejri ashu bribery test kiya aaj ashu i offered bribe to a person he registered me as his party member amp said th,0.0,0.0,positive,0.077,0.809,0.115,0.2263,0,Cricket
125,@naa_two,600113315826634752,"RT @FakeJourno: ROFL. Annual auto fare revision for autowalas but electricity cos can not raise charges. Become Ambani-Adani agents.
https:…",2015-05-18 01:38:58+00:00,rofl annual auto fare revision for autowalas but electricity cos can not raise charges become ambani adani agents https,0.8,0.9,positive,0.0,0.788,0.212,0.5531,0,Cricket
126,@naa_two,599443194225405953,"RT @UnSubtleDesi: And its finally #ModiAtOne. A year ago, a commoner carved his name into Indias glorious history.. Vande Mataram http://t.…",2015-05-16 05:16:09+00:00,and its finally modiatone a year ago a commoner carved his name into indias glorious history vande mataram,0.0,1.0,positive,0.0,0.781,0.219,0.6369,1,Modi
127,@naa_two,599227744174493696,RT @BolshoyBooze: RT if you want a debate between Rahul Gandhi and Alia Bhatt,2015-05-15 15:00:01+00:00,rt if you want a debate between rahul gandhi and alia bhatt,0.0,0.0,positive,0.0,0.885,0.115,0.0772,2,Opposition
128,@naa_two,599027922461020160,"RT @smritiirani: Twice d gr8 Gavaskar did a Gayle- a 90 ball 100, his 29th in '83 v WIndies n a 80 ball 100 v NZ in'87 WC. Both evoke fond …",2015-05-15 01:46:00+00:00,twice d gr8 gavaskar did a gayle a 90 ball 100 his 29th in 83 v windies n a 80 ball 100 v nz in 87 wc both evoke fond,0.0,0.0,positive,0.0,0.761,0.239,0.765,0,Cricket
129,@naa_two,599027833537564672,RT @sardesairajdeep: Some politicians bat like Chris Gayle; some are like Sunil Gavaskar. Guess who history will remember?,2015-05-15 01:45:39+00:00,some politicians bat like chris gayle some are like sunil gavaskar guess who history will remember,0.0,0.0,positive,0.0,0.737,0.263,0.6124,1,Modi
130,@naa_two,598840768120291328,"RT @oothikicha: If my computer doesn't crash, then female be good driver. http://t.co/pdKsqO71KW",2015-05-14 13:22:19+00:00,if my computer doesn t crash then female be good driver,0.35,0.38333333333333336,positive,0.199,0.588,0.213,0.0516,1,Modi
131,@naa_two,598705716145197056,RT @coolfunnytshirt: Huge blow to AAPtards! NaMo is not looking at the camera!!! http://t.co/DUDKtSPMK4,2015-05-14 04:25:40+00:00,huge blow to aaptards namo is not looking at the camera,0.4000000000000001,0.9,positive,0.0,0.813,0.187,0.3182,2,Opposition
132,@naa_two,598705557042663425,"RT @firstpost: Charity begins at home: Maha CM Fadnavis brings back cow, calf at official residence http://t.co/zU3Pb4RGrW http://t.co/Nyce…",2015-05-14 04:25:02+00:00,charity begins at home maha cm fadnavis brings back cow calf at official residence,-0.06666666666666667,0.08333333333333333,positive,0.0,0.823,0.177,0.4215,2,Opposition
133,@naa_two,598705557042663425,"RT @firstpost: Charity begins at home: Maha CM Fadnavis brings back cow, calf at official residence http://t.co/zU3Pb4RGrW http://t.co/Nyce…",2015-05-14 04:25:02+00:00,charity begins at home maha cm fadnavis brings back cow calf at official residence,-0.06666666666666667,0.08333333333333333,positive,0.0,0.823,0.177,0.4215,2,Opposition
134,@naa_two,597782522131402752,"RT @firstpost: Jayalalithaa may not be guilty, but judicial system certainly is, says  @TheJaggi http://t.co/uJjXSopstz http://t.co/CkkppuM…",2015-05-11 15:17:14+00:00,jayalalithaa may not be guilty but judicial system certainly is says,-0.14285714285714285,0.7857142857142857,positive,0.0,0.654,0.346,0.5812,0,Cricket
